Id;Latitude;Longitude;Type
224;50.8968626575907;3.34448954679703;BRIDGE
225;50.8968626575907;3.34448954679703;BRIDGE
226;50.8968626575907;3.34448954679703;BRIDGE
227;50.7489573514585;3.41193092962784;BRIDGE
228;50.7489573514585;3.41193092962784;BRIDGE
229;50.7493091185775;3.41166785097654;LOCK
230;50.7493091185775;3.41166785097654;LOCK
231;50.7659000759869;3.39664181127692;BRIDGE
232;50.7659000759869;3.39664181127692;BRIDGE
233;50.7788068250318;3.38048198509516;BRIDGE
234;50.7788068250318;3.38048198509516;BRIDGE
235;50.779471106744;3.37990603814343;LOCK
236;50.779471106744;3.37990603814343;LOCK
237;50.792524113825;3.37076522234465;BRIDGE
238;50.792524113825;3.37076522234465;BRIDGE
239;50.798542838751;3.36618671441131;BRIDGE
240;50.798542838751;3.36618671441131;BRIDGE
241;50.81638211906;3.35258794462234;BRIDGE
242;50.81638211906;3.35258794462234;BRIDGE
243;50.823069428398;3.34531292534435;LOCK
244;50.823069428398;3.34531292534435;LOCK
245;50.8236244131215;3.34434036862933;BRIDGE
246;50.8236244131215;3.34434036862933;BRIDGE
247;50.8277435401157;3.33092871597805;BRIDGE
248;50.8277435401157;3.33092871597805;BRIDGE
249;50.827855675402;3.32356754768387;BRIDGE
250;50.827855675402;3.32356754768387;BRIDGE
251;50.8278920870305;3.32012429187014;BRIDGE
252;50.8278920870305;3.32012429187014;BRIDGE
253;50.8282386695352;3.30363310658927;BRIDGE
254;50.8282386695352;3.30363310658927;BRIDGE
255;50.8288843952498;3.2948650300272;BRIDGE
256;50.8288843952498;3.2948650300272;BRIDGE
257;50.8290426222886;3.29402602836032;BRIDGE
258;50.8290426222886;3.29402602836032;BRIDGE
259;50.8309200799412;3.28625199998259;BRIDGE
260;50.8309200799412;3.28625199998259;BRIDGE
261;50.8309200799412;3.28625199998259;LOCK
262;50.8309200799412;3.28625199998259;LOCK
263;50.8309354104804;3.28618035156078;BRIDGE
264;50.8309354104804;3.28618035156078;BRIDGE
265;50.8329990726104;3.27705188942225;BRIDGE
266;50.8329990726104;3.27705188942225;BRIDGE
